Time,Voltage(V),Current(A),Power(W),Energy(Kwh),Frequency(Hz),PowerFactor(PF),,,
14:51:42,228.7,0.04,1.4,0.195,49.9,0.17,,,
14:51:43,228.8,0.04,1.5,0.195,50,0.18,,,
14:51:44,228.8,0.04,1.4,0.195,49.9,0.17,,,
14:51:46,228.8,0.04,1.4,0.195,49.9,0.17,,,
14:51:47,228.8,0.04,1.5,0.195,49.9,0.18,,,
14:51:48,228.8,0.04,1.5,0.195,49.9,0.18,,,
14:51:49,228.8,0.04,1.5,0.195,49.9,0.18,,,
14:51:50,228.9,0.04,1.5,0.195,49.9,0.18,,,
14:51:51,228.9,0.04,1.4,0.195,49.9,0.17,,,
14:51:52,228.9,0.04,1.4,0.195,49.9,0.17,,,
14:51:53,228.9,0.04,1.4,0.195,49.9,0.17,,,
14:51:54,228.8,0.04,1.5,0.195,49.9,0.18,,,
14:51:55,228.8,0.04,1.5,0.195,49.9,0.18,,,
14:51:56,228.9,0.04,1.4,0.195,49.9,0.17,,,
14:51:57,228.9,0.04,1.5,0.195,49.9,0.18,,,
14:51:58,228.9,0.04,1.5,0.195,49.9,0.18,,,
14:51:59,228.9,0.04,1.5,0.195,49.9,0.18,,,
14:52:00,229,0.04,1.5,0.195,49.9,0.19,,,
14:52:01,229.1,0.04,1.4,0.195,49.9,0.17,,,
14:52:03,229.1,0.04,1.5,0.195,49.9,0.18,,,
14:52:04,229.1,0.04,1.5,0.195,49.9,0.18,,,
14:52:05,229.1,0.04,1.5,0.195,49.9,0.18,,,
14:52:06,229.2,0.04,1.4,0.195,49.9,0.17,,,
14:52:07,229.1,0.04,1.5,0.195,50,0.18,,,
14:52:08,229.2,0.04,1.4,0.195,49.9,0.17,,,
14:52:09,229.1,0.04,1.5,0.195,49.9,0.19,,,
14:52:10,229.2,0.04,1.5,0.195,49.9,0.18,,,
14:52:11,229.2,0.04,1.5,0.195,49.9,0.18,,,
14:52:13,229.3,0.04,1.4,0.195,49.9,0.17,,,
14:52:14,229.2,0.04,1.4,0.195,49.9,0.17,,,
14:52:15,229.2,0.04,1.5,0.195,49.9,0.18,,,
14:52:16,229.2,0.04,1.5,0.195,49.9,0.18,,,
14:52:18,229.2,0.04,1.5,0.195,49.9,0.18,,,
14:52:19,229.2,0.04,1.4,0.195,49.9,0.17,,,
14:52:20,229.2,0.04,1.5,0.195,49.9,0.18,,,
14:52:21,229.1,0.04,1.4,0.195,49.9,0.17,,,
14:52:22,229,0.04,1.4,0.195,49.9,0.17,,,
14:52:23,229,0.04,1.5,0.195,49.9,0.19,,,
14:52:24,229,0.04,1.5,0.195,49.9,0.19,,,
14:52:25,228.9,0.04,1.4,0.195,49.9,0.17,,,
14:52:26,228.9,0.04,1.5,0.195,49.9,0.19,,,
14:52:27,228.9,0.04,1.5,0.195,49.9,0.18,,,
14:52:28,228.9,0.04,1.5,0.195,49.9,0.18,,,
14:52:29,229,0.04,1.4,0.195,49.9,0.17,,,
14:52:30,229,0.04,1.4,0.195,49.9,0.17,,,
14:52:31,228.9,0.04,1.4,0.195,49.9,0.17,,,
14:52:32,228.9,0.04,1.4,0.195,49.9,0.17,,,
14:52:33,229,0.04,1.4,0.195,49.9,0.17,,,
14:52:35,229,0.04,1.5,0.195,49.9,0.18,,,
14:52:36,228.9,0.04,1.4,0.195,49.9,0.17,,,
14:52:37,228.9,0.04,1.4,0.195,49.9,0.17,,,
14:52:38,229,0.04,1.5,0.195,49.9,0.18,,,
14:52:39,229,0.04,1.4,0.195,49.9,0.17,,,
14:52:40,228.9,0.04,1.5,0.195,49.9,0.18,,,
14:52:41,228.8,0.04,1.5,0.195,49.9,0.19,,,
14:52:42,228.8,0.04,1.5,0.195,49.9,0.18,,,
14:52:43,228.8,0.04,1.5,0.195,49.9,0.18,,,
14:52:44,228.7,0.04,1.4,0.195,49.9,0.17,,,
14:52:45,228.7,0.04,1.4,0.195,49.9,0.17,,,
14:52:46,228.7,0.04,1.5,0.195,49.9,0.18,,,
14:52:47,228.8,0.04,1.5,0.196,49.9,0.18,,,
14:52:48,228.7,0.04,1.5,0.196,49.9,0.19,,,
14:52:49,228.7,0.04,1.5,0.196,49.9,0.19,,,
14:52:50,228.6,0.04,1.5,0.196,49.9,0.18,,,
14:52:51,228.7,0.04,1.5,0.196,49.9,0.19,,,
14:52:53,228.7,0.04,1.5,0.196,49.9,0.18,,,
14:52:54,228.7,0.04,1.5,0.196,49.9,0.18,,,
14:52:55,228.7,0.04,1.5,0.196,49.9,0.18,,,
14:52:56,228.9,0.04,1.5,0.196,49.9,0.18,,,
14:52:57,229,0.04,1.4,0.196,49.9,0.17,,,
14:52:58,229,0.04,1.5,0.196,49.9,0.18,,,
14:52:59,229,0.04,1.5,0.196,49.9,0.18,,,
14:53:00,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:53:01,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:53:02,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:53:03,229.1,0.04,1.4,0.196,49.9,0.17,,,
14:53:04,229,0.04,1.4,0.196,49.9,0.17,,,
14:53:05,229,0.04,1.5,0.196,49.9,0.19,,,
14:53:06,229,0.04,1.5,0.196,49.9,0.18,,,
14:53:07,229,0.04,1.5,0.196,49.9,0.18,,,
14:53:08,229,0.04,1.5,0.196,49.9,0.18,,,
14:53:10,229,0.04,1.5,0.196,49.9,0.18,,,
14:53:11,229,0.04,1.5,0.196,49.9,0.18,,,
14:53:12,229,0.04,1.4,0.196,49.9,0.17,,,
14:53:13,229,0.04,1.5,0.196,49.9,0.18,,,
14:53:14,229,0.04,1.5,0.196,49.9,0.18,,,
14:53:15,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:16,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:17,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:18,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:19,229.1,0.04,1.5,0.196,49.9,0.19,,,
14:53:20,229.1,0.04,1.5,0.196,49.9,0.19,,,
14:53:21,229.1,0.04,1.4,0.196,49.9,0.17,,,
14:53:22,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:23,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:24,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:25,229.1,0.04,1.4,0.196,49.9,0.17,,,
14:53:27,229.1,0.04,1.4,0.196,49.9,0.17,,,
14:53:28,229,0.04,1.4,0.196,49.9,0.17,,,
14:53:29,229,0.04,1.5,0.196,49.9,0.19,,,
14:53:30,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:53:31,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:53:32,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:33,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:34,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:53:35,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:53:36,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:53:37,229.3,0.04,1.5,0.196,49.9,0.18,,,
14:53:38,229.3,0.04,1.5,0.196,49.9,0.18,,,
14:53:39,229.3,0.04,1.5,0.196,49.9,0.18,,,
14:53:40,229.3,0.04,1.5,0.196,49.9,0.18,,,
14:53:41,229.3,0.04,1.4,0.196,49.9,0.17,,,
14:53:42,229.4,0.04,1.5,0.196,49.9,0.18,,,
14:53:44,229.4,0.04,1.4,0.196,49.9,0.17,,,
14:53:45,229.4,0.04,1.4,0.196,49.9,0.17,,,
14:53:46,229.4,0.04,1.5,0.196,50,0.18,,,
14:53:47,229.3,0.04,1.4,0.196,49.9,0.17,,,
14:53:48,229.3,0.04,1.5,0.196,49.9,0.18,,,
14:53:49,229,0.04,1.5,0.196,49.9,0.18,,,
14:53:50,229.1,0.04,1.5,0.196,50,0.18,,,
14:53:51,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:52,229.1,0.04,1.4,0.196,49.9,0.17,,,
14:53:53,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:54,229.1,0.04,1.4,0.196,49.9,0.17,,,
14:53:55,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:56,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:57,229.1,0.04,1.5,0.196,50,0.18,,,
14:53:58,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:53:59,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:54:01,229.1,0.04,1.4,0.196,50,0.17,,,
14:54:02,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:54:03,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:54:04,229.2,0.04,1.4,0.196,50,0.17,,,
14:54:05,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:54:06,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:54:07,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:54:08,229.2,0.04,1.4,0.196,50,0.17,,,
14:54:09,229.1,0.04,1.5,0.196,50,0.18,,,
14:54:10,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:54:11,229,0.04,1.4,0.196,49.9,0.17,,,
14:54:12,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:54:13,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:54:14,229.3,0.04,1.5,0.196,49.9,0.18,,,
14:54:15,229.3,0.04,1.5,0.196,49.9,0.18,,,
14:54:16,229.3,0.04,1.5,0.196,49.9,0.18,,,
14:54:18,229.3,0.04,1.5,0.196,49.9,0.18,,,
14:54:19,229.3,0.04,1.5,0.196,50,0.18,,,
14:54:20,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:54:21,229.2,0.04,1.4,0.196,50,0.17,,,
14:54:22,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:54:23,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:54:24,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:54:25,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:54:26,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:54:27,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:54:28,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:54:29,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:54:30,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:54:31,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:54:32,229.1,0.04,1.4,0.196,49.9,0.17,,,
14:54:33,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:54:35,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:54:36,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:54:37,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:54:38,229.2,0.04,1.5,0.196,49.9,0.19,,,
14:54:39,228.9,0.04,1.4,0.196,49.9,0.17,,,
14:54:40,229,0.04,1.4,0.196,49.9,0.17,,,
14:54:41,229,0.04,1.4,0.196,49.9,0.17,,,
14:54:42,229,0.04,1.4,0.196,49.9,0.17,,,
14:54:43,229,0.04,1.4,0.196,49.9,0.17,,,
14:54:44,229,0.04,1.5,0.196,49.9,0.18,,,
14:54:45,229,0.04,1.5,0.196,49.9,0.19,,,
14:54:46,229,0.04,1.4,0.196,49.9,0.17,,,
14:54:47,229,0.04,1.4,0.196,49.9,0.17,,,
14:54:48,229,0.04,1.4,0.196,49.9,0.17,,,
14:54:49,229,0.04,1.5,0.196,49.9,0.18,,,
14:54:50,229,0.04,1.5,0.196,49.9,0.18,,,
14:54:51,228.9,0.04,1.4,0.196,49.9,0.17,,,
14:54:53,228.9,0.04,1.5,0.196,49.9,0.18,,,
14:54:54,228.9,0.04,1.5,0.196,49.9,0.18,,,
14:54:55,229,0.04,1.4,0.196,49.9,0.17,,,
14:54:56,228.9,0.04,1.5,0.196,49.9,0.19,,,
14:54:57,228.9,0.04,1.5,0.196,49.9,0.18,,,
14:54:58,229,0.04,1.5,0.196,49.9,0.18,,,
14:54:59,229,0.04,1.4,0.196,50,0.17,,,
14:55:00,229,0.04,1.4,0.196,49.9,0.17,,,
14:55:01,229,0.04,1.5,0.196,49.9,0.18,,,
14:55:02,229,0.04,1.5,0.196,49.9,0.18,,,
14:55:03,229,0.04,1.5,0.196,49.9,0.18,,,
14:55:04,229,0.04,1.5,0.196,50,0.18,,,
14:55:05,229,0.04,1.5,0.196,49.9,0.18,,,
14:55:06,229,0.04,1.5,0.196,50,0.18,,,
14:55:07,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:55:08,229,0.04,1.5,0.196,49.9,0.18,,,
14:55:10,229,0.04,1.4,0.196,50,0.17,,,
14:55:11,229,0.04,1.5,0.196,49.9,0.18,,,
14:55:12,229,0.04,1.5,0.196,49.9,0.18,,,
14:55:13,229,0.04,1.4,0.196,49.9,0.17,,,
14:55:14,229.1,0.04,1.4,0.196,49.9,0.17,,,
14:55:15,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:55:16,229.2,0.04,1.5,0.196,50,0.18,,,
14:55:17,229.2,0.04,1.5,0.196,50,0.18,,,
14:55:18,229.2,0.04,1.5,0.196,50,0.18,,,
14:55:19,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:55:20,229.2,0.04,1.5,0.196,50,0.18,,,
14:55:21,229.2,0.04,1.4,0.196,50,0.17,,,
14:55:22,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:55:23,229.3,0.04,1.5,0.196,49.9,0.18,,,
14:55:24,229.3,0.04,1.5,0.196,49.9,0.18,,,
14:55:25,229.3,0.04,1.5,0.196,50,0.18,,,
14:55:27,229.2,0.04,1.4,0.196,50,0.17,,,
14:55:28,229.1,0.04,1.5,0.196,50,0.18,,,
14:55:29,229.1,0.04,1.4,0.196,50,0.17,,,
14:55:30,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:55:31,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:55:32,229.1,0.04,1.5,0.196,49.9,0.18,,,
14:55:33,229.2,0.04,1.5,0.196,50,0.18,,,
14:55:34,229.2,0.04,1.5,0.196,50,0.18,,,
14:55:35,229.2,0.04,1.4,0.196,49.9,0.17,,,
14:55:36,229.2,0.04,1.5,0.196,50,0.18,,,
14:55:37,229.2,0.04,1.5,0.196,49.9,0.18,,,
14:55:38,229.2,0.04,1.4,0.196,50,0.17,,,
14:55:39,229.2,0.04,1.4,0.196,50,0.17,,,
14:55:40,229.3,0.04,1.4,0.196,49.9,0.17,,,
14:55:41,229.2,0.04,1.5,0.196,50,0.18,,,
14:55:42,229.3,0.04,1.4,0.196,49.9,0.17,,,
14:55:44,229.3,0.04,1.4,0.196,50,0.17,,,
14:55:45,229.3,0.04,1.5,0.196,50,0.18,,,
14:55:46,229.3,0.04,1.5,0.196,50,0.18,,,
14:55:47,229.4,0.04,1.5,0.196,50,0.18,,,
14:55:48,229.4,0.04,1.5,0.196,50,0.18,,,
14:55:49,229.4,0.04,1.4,0.196,50,0.17,,,
14:55:50,229.4,0.04,1.4,0.196,50,0.17,,,
14:55:51,229.5,0.04,1.5,0.196,50,0.18,,,
14:55:52,229.5,0.04,1.5,0.196,50,0.18,,,
14:55:53,229.5,0.04,1.4,0.196,50,0.17,,,
14:55:54,229.4,0.04,1.4,0.196,50,0.17,,,
14:55:55,229.4,0.04,1.4,0.196,50,0.17,,,
14:55:56,229.4,0.04,1.4,0.196,50,0.17,,,
14:55:57,229.5,0.04,1.5,0.196,50,0.18,,,
14:55:58,229.6,0.04,1.5,0.196,50,0.18,,,
14:55:59,229.6,0.04,1.4,0.196,50,0.17,,,
14:56:01,229.6,0.04,1.5,0.196,50,0.18,,,
14:56:02,229.6,0.04,1.5,0.196,50,0.18,,,
14:56:03,229.6,0.04,1.5,0.196,50,0.18,,,
14:56:04,229.6,0.04,1.5,0.196,50,0.18,,,
14:56:05,229.6,0.04,1.5,0.196,50,0.18,,,
14:56:06,229.6,0.04,1.5,0.196,50,0.18,,,
14:56:07,229.7,0.04,1.5,0.196,50,0.18,,,
14:56:08,229.7,0.04,1.5,0.196,50,0.18,,,
14:56:09,229.7,0.04,1.5,0.196,50,0.18,,,
14:56:10,229.8,0.04,1.5,0.196,50,0.18,,,
14:56:11,229.8,0.04,1.5,0.196,50,0.18,,,
14:56:12,229.8,0.04,1.5,0.196,50,0.18,,,
14:56:13,229.8,0.04,1.4,0.196,50,0.17,,,
14:56:14,229.8,0.04,1.4,0.196,50,0.17,,,
14:56:15,229.8,0.04,1.4,0.196,50,0.17,,,
14:56:16,229.8,0.04,1.5,0.196,50,0.18,,,
14:56:18,229.8,0.04,1.4,0.196,50,0.17,,,
14:56:19,229.7,0.04,1.5,0.196,50,0.18,,,
14:56:20,229.7,0.04,1.5,0.196,50,0.18,,,
14:56:21,229.7,0.04,1.5,0.196,50,0.18,,,
14:56:22,229.7,0.04,1.5,0.196,50,0.18,,,
14:56:23,229.7,0.04,1.5,0.196,50,0.18,,,
14:56:24,229.7,0.04,1.4,0.196,50,0.17,,,
14:56:25,229.5,0.04,1.4,0.196,50,0.17,,,
14:56:26,229.6,0.04,1.4,0.196,50,0.17,,,
14:56:27,229.6,0.04,1.4,0.196,50,0.17,,,
14:56:28,229.5,0.04,1.5,0.196,50,0.18,,,
14:56:29,229.5,0.04,1.5,0.196,50,0.18,,,
14:56:30,229.5,0.04,1.5,0.196,50,0.18,,,
14:56:31,229.5,0.04,1.4,0.196,50,0.17,,,
14:56:32,229.5,0.04,1.5,0.196,50,0.18,,,
14:56:33,229.5,0.04,1.5,0.196,50,0.18,,,
14:56:35,229.5,0.04,1.4,0.196,50,0.17,,,
14:56:36,229.6,0.04,1.5,0.196,50,0.18,,,
14:56:37,229.6,0.04,1.5,0.196,50,0.18,,,
14:56:38,229.6,0.04,1.4,0.196,50,0.17,,,
14:56:39,229.6,0.04,1.4,0.196,50,0.17,,,
14:56:40,229.4,0.04,1.4,0.196,50,0.17,,,
14:56:41,229.2,0.04,1.5,0.196,50,0.18,,,
14:56:42,229.2,0.04,1.4,0.196,50,0.17,,,
14:56:43,229.2,0.04,1.5,0.196,50,0.19,,,
14:56:44,229.2,0.04,1.5,0.196,50,0.18,,,
14:56:45,229.2,0.04,1.5,0.196,50,0.18,,,
14:56:46,229.1,0.04,1.4,0.196,50,0.17,,,
14:56:47,229.1,0.04,1.4,0.196,50,0.17,,,
14:56:48,229.1,0.04,1.4,0.196,50,0.17,,,
14:56:49,229.1,0.04,1.5,0.196,50,0.18,,,
14:56:50,229.1,0.04,1.5,0.196,50,0.18,,,
14:56:51,229.1,0.04,1.5,0.196,50,0.18,,,
14:56:53,229.1,0.04,1.5,0.196,50,0.18,,,
14:56:54,229.1,0.04,1.5,0.196,50,0.18,,,
14:56:55,229.1,0.04,1.4,0.196,50,0.17,,,
14:56:56,229.2,0.04,1.4,0.196,50,0.17,,,
14:56:57,229.2,0.04,1.4,0.196,50,0.17,,,
14:56:58,229.2,0.04,1.4,0.196,50,0.17,,,
14:56:59,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:00,229.2,0.04,1.4,0.196,50,0.17,,,
14:57:01,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:02,229.2,0.04,1.4,0.196,50,0.17,,,
14:57:03,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:04,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:05,229.1,0.04,1.5,0.196,50,0.18,,,
14:57:06,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:07,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:08,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:10,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:11,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:12,229.2,0.04,1.4,0.196,50,0.17,,,
14:57:13,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:14,229.1,0.04,1.5,0.196,50,0.18,,,
14:57:15,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:16,229.1,0.04,1.5,0.196,50,0.18,,,
14:57:17,229.1,0.04,1.5,0.196,50,0.18,,,
14:57:18,229.1,0.04,1.4,0.196,50,0.17,,,
14:57:19,229,0.04,1.5,0.196,50,0.18,,,
14:57:20,229.1,0.04,1.4,0.196,50,0.17,,,
14:57:21,229,0.04,1.5,0.196,50,0.19,,,
14:57:22,229,0.04,1.4,0.196,50,0.17,,,
14:57:23,229,0.04,1.4,0.196,50,0.17,,,
14:57:24,229,0.04,1.5,0.196,50,0.18,,,
14:57:25,229,0.04,1.5,0.196,50,0.18,,,
14:57:27,229,0.04,1.5,0.196,50,0.18,,,
14:57:28,229.1,0.04,1.5,0.196,50,0.18,,,
14:57:29,229.1,0.04,1.5,0.196,50,0.18,,,
14:57:30,229.1,0.04,1.4,0.196,50,0.17,,,
14:57:31,229,0.04,1.5,0.196,50,0.18,,,
14:57:32,229,0.04,1.5,0.196,50,0.18,,,
14:57:33,229,0.04,1.4,0.196,50,0.17,,,
14:57:34,229,0.04,1.5,0.196,50,0.18,,,
14:57:35,229,0.04,1.5,0.196,50,0.18,,,
14:57:36,229,0.04,1.4,0.196,50,0.17,,,
14:57:37,229,0.04,1.4,0.196,50,0.17,,,
14:57:38,228.9,0.04,1.5,0.196,50,0.18,,,
14:57:39,228.8,0.04,1.4,0.196,50,0.17,,,
14:57:40,228.9,0.04,1.5,0.196,50,0.18,,,
14:57:41,228.9,0.04,1.5,0.196,50,0.18,,,
14:57:42,228.9,0.04,1.4,0.196,50,0.17,,,
14:57:44,228.9,0.04,1.5,0.196,50,0.18,,,
14:57:45,228.9,0.04,1.4,0.196,50,0.17,,,
14:57:46,229,0.04,1.5,0.196,50,0.18,,,
14:57:47,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:48,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:49,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:50,229.2,0.04,1.4,0.196,50,0.17,,,
14:57:51,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:52,229.2,0.04,1.5,0.196,50,0.18,,,
14:57:53,229.1,0.04,1.5,0.196,50,0.18,,,
14:57:54,229.1,0.04,1.5,0.196,50,0.18,,,
14:57:55,229.1,0.04,1.5,0.196,50,0.18,,,
14:57:56,229,0.04,1.4,0.196,50,0.17,,,
14:57:57,229,0.04,1.4,0.196,50,0.17,,,
14:57:58,229,0.04,1.4,0.196,50,0.17,,,
14:57:59,229,0.04,1.4,0.196,50,0.17,,,
14:58:01,229,0.04,1.4,0.196,50,0.17,,,
14:58:02,229,0.04,1.5,0.196,50,0.18,,,
14:58:03,228.9,0.04,1.5,0.196,50,0.18,,,
14:58:04,228.9,0.04,1.5,0.196,50,0.18,,,
14:58:05,228.8,0.04,1.5,0.196,50,0.18,,,
14:58:06,228.8,0.04,1.4,0.196,50,0.17,,,
14:58:07,228.8,0.04,1.4,0.196,50,0.17,,,
14:58:08,228.8,0.04,1.5,0.196,50,0.18,,,
14:58:09,228.7,0.04,1.5,0.196,50,0.18,,,
14:58:10,228.7,0.04,1.4,0.196,50,0.17,,,
14:58:11,228.8,0.04,1.4,0.196,50,0.17,,,
14:58:12,228.8,0.04,1.4,0.196,50,0.17,,,
14:58:13,228.8,0.04,1.5,0.196,50,0.18,,,
14:58:14,228.7,0.04,1.5,0.196,50,0.18,,,
14:58:15,228.7,0.04,1.4,0.196,50,0.17,,,
14:58:16,228.7,0.04,1.5,0.196,50,0.19,,,
14:58:18,228.7,0.04,1.5,0.196,50,0.18,,,
14:58:19,228.7,0.04,1.5,0.196,50,0.18,,,
14:58:20,228.7,0.04,1.5,0.196,50,0.18,,,
14:58:21,228.7,0.04,1.4,0.196,50,0.17,,,
14:58:22,228.8,0.04,1.5,0.196,50,0.18,,,
14:58:23,228.7,0.04,1.5,0.196,49.9,0.18,,,
14:58:24,228.7,0.04,1.4,0.196,50,0.17,,,
14:58:25,228.7,0.04,1.4,0.196,50,0.17,,,
14:58:26,228.7,0.04,1.5,0.196,49.9,0.18,,,
14:58:27,228.7,0.04,1.4,0.196,50,0.17,,,
14:58:28,228.7,0.04,1.4,0.196,50,0.17,,,
14:58:29,228.6,0.04,1.4,0.196,49.9,0.17,,,
14:58:30,228.7,0.04,1.5,0.196,49.9,0.18,,,
14:58:31,228.7,0.04,1.5,0.196,49.9,0.18,,,
14:58:32,228.7,0.04,1.5,0.196,49.9,0.19,,,
14:58:33,228.7,0.04,1.5,0.196,49.9,0.19,,,
14:58:35,228.7,0.04,1.4,0.196,50,0.17,,,
14:58:36,228.7,0.04,1.4,0.196,50,0.17,,,
14:58:37,228.7,0.04,1.5,0.196,49.9,0.18,,,
14:58:38,228.7,0.04,1.5,0.196,49.9,0.18,,,
14:58:39,228.7,0.04,1.4,0.196,49.9,0.17,,,
14:58:40,228.7,0.04,1.4,0.196,50,0.17,,,
14:58:41,228.7,0.04,1.5,0.196,50,0.18,,,
14:58:42,228.8,0.04,1.5,0.196,49.9,0.18,,,
14:58:43,228.8,0.04,1.5,0.196,49.9,0.19,,,
14:58:44,228.8,0.04,1.5,0.196,50,0.19,,,
14:58:45,228.6,0.04,1.4,0.196,49.9,0.17,,,
14:58:46,228.5,0.04,1.4,0.196,50,0.17,,,
14:58:47,228.5,0.04,1.4,0.196,49.9,0.18,,,
14:58:48,228.4,0.04,1.4,0.196,50,0.17,,,
14:58:49,228.4,0.04,1.4,0.196,49.9,0.18,,,
14:58:50,228.4,0.04,1.4,0.196,50,0.18,,,
14:58:52,228.4,0.04,1.5,0.196,50,0.18,,,
14:58:53,228.4,0.04,1.4,0.196,49.9,0.18,,,
14:58:54,228.4,0.04,1.4,0.196,49.9,0.18,,,
14:58:55,228.4,0.04,1.4,0.196,49.9,0.17,,,
14:58:56,228.4,0.04,1.4,0.196,49.9,0.17,,,
14:58:57,228.5,0.04,1.4,0.196,49.9,0.17,,,
14:58:58,228.6,0.04,1.4,0.196,49.9,0.17,,,
14:58:59,228.6,0.04,1.5,0.196,49.9,0.18,,,
14:59:00,228.7,0.04,1.5,0.196,49.9,0.18,,,
14:59:01,228.7,0.04,1.5,0.196,50,0.19,,,
14:59:02,228.7,0.04,1.5,0.196,49.9,0.19,,,
14:59:03,228.7,0.04,1.4,0.196,50,0.17,,,
14:59:04,228.7,0.04,1.4,0.196,49.9,0.17,,,
14:59:05,228.7,0.04,1.5,0.196,50,0.18,,,
14:59:06,228.7,0.04,1.5,0.196,50,0.18,,,
14:59:07,228.8,0.04,1.5,0.196,49.9,0.19,,,
14:59:08,228.8,0.04,1.5,0.196,49.9,0.19,,,
14:59:10,228.8,0.04,1.4,0.196,50,0.17,,,
14:59:11,228.8,0.04,1.4,0.196,49.9,0.17,,,
14:59:12,228.8,0.04,1.5,0.196,50,0.18,,,
14:59:13,228.8,0.04,1.4,0.196,50,0.17,,,
14:59:14,228.8,0.04,1.4,0.196,49.9,0.17,,,
14:59:15,228.8,0.04,1.4,0.196,50,0.17,,,
14:59:16,228.9,0.04,1.5,0.196,49.9,0.18,,,
14:59:17,229.1,0.04,1.4,0.196,50,0.17,,,
14:59:18,229,0.04,1.5,0.196,50,0.18,,,
14:59:19,229,0.04,1.5,0.196,50,0.18,,,
14:59:20,229,0.04,1.4,0.196,49.9,0.17,,,
14:59:21,229,0.04,1.4,0.196,50,0.17,,,
14:59:22,229,0.04,1.5,0.196,50,0.18,,,
14:59:23,228.7,0.04,1.5,0.196,50,0.18,,,
14:59:24,228.9,0.04,1.4,0.196,49.9,0.17,,,
14:59:25,229,0.04,1.4,0.196,49.9,0.17,,,
14:59:27,229,0.04,1.4,0.196,49.9,0.17,,,
14:59:28,229,0.04,1.4,0.196,49.9,0.17,,,
14:59:29,229,0.04,1.5,0.196,49.9,0.18,,,
14:59:30,229.1,0.04,1.5,0.196,49.9,0.18,,,
